wms_name,wms_link,cloudcover,coordinate,date,ftp_url,coordinate_str,file_name
20221113_105519_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20221113_105519_SV1-03_SV_RD_8bit_RGB_50cm_Kerkrade/wmts,0.0,"[6.017867271504854, 50.86866692394948]",2022-11-13,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_11/20221113/20221113_105519_SV1-03_SV_RD_8bit_RGB_50cm_Kerkrade.zip,"[6.017867271504854, 50.86866692394948]",20221113_105519_SV1-03_SV_RD_8bit_RGB_50cm_Kerkrade
20200404_103917_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200404_103917_SV1-01_SV_RD_8bit_RGB_50cm_Eemshaven/wmts,0.0,"[6.862629053057432, 53.435924975258764]",2020-04-04,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_04/20200404/20200404_103917_SV1-01_SV_RD_8bit_RGB_50cm_Eemshaven.zip,"[6.862629053057432, 53.435924975258764]",20200404_103917_SV1-01_SV_RD_8bit_RGB_50cm_Eemshaven
20211010_105033_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20211010_105033_SV1-03_SV_RD_8bit_RGB_50cm_Eemshaven/wmts,0.0,"[6.862629053057432, 53.435924975258764]",2021-10-10,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_10/20211010/20211010_105033_SV1-03_SV_RD_8bit_RGB_50cm_Eemshaven.zip,"[6.862629053057432, 53.435924975258764]",20211010_105033_SV1-03_SV_RD_8bit_RGB_50cm_Eemshaven
20211010_105035_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20211010_105035_SV1-03_SV_RD_8bit_RGB_50cm_Loppersum/wmts,0.0,"[6.862629053057432, 53.435924975258764]",2021-10-10,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_10/20211010/20211010_105035_SV1-03_SV_RD_8bit_RGB_50cm_Loppersum.zip,"[6.862629053057432, 53.435924975258764]",20211010_105035_SV1-03_SV_RD_8bit_RGB_50cm_Loppersu
20220719_105243_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220719_105243_SV1-04_SV_RD_8bit_RGB_50cm_Loppersum/wmts,0.0,"[6.862629053057432, 53.435924975258764]",2022-07-19,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_07/20220719/20220719_105243_SV1-04_SV_RD_8bit_RGB_50cm_Loppersum.zip,"[6.862629053057432, 53.435924975258764]",20220719_105243_SV1-04_SV_RD_8bit_RGB_50cm_Loppersu
20210608_110039_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210608_110039_SV1-03_SV_RD_8bit_RGB_50cm_Loppersum/wmts,0.0,"[6.862629053057432, 53.435924975258764]",2021-06-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_06/20210608/20210608_110039_SV1-03_SV_RD_8bit_RGB_50cm_Loppersum.zip,"[6.862629053057432, 53.435924975258764]",20210608_110039_SV1-03_SV_RD_8bit_RGB_50cm_Loppersu
20221009_111423_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20221009_111423_SV1-03_SV_RD_8bit_RGB_50cm_Rhoon/wmts,0.0,"[4.421834582401864, 51.88556655466442]",2022-10-09,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_10/20221009/20221009_111423_SV1-03_SV_RD_8bit_RGB_50cm_Rhoon.zip,"[4.421834582401864, 51.88556655466442]",20221009_111423_SV1-03_SV_RD_8bit_RGB_50cm_Rhoon
20200304_110518_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200304_110518_SV1-01_SV_RD_8bit_RGB_50cm_Carnisse/wmts,0.0,"[4.421834582401864, 51.88556655466442]",2020-03-04,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200304/20200304_110518_SV1-01_SV_RD_8bit_RGB_50cm_Carnisse.zip,"[4.421834582401864, 51.88556655466442]",20200304_110518_SV1-01_SV_RD_8bit_RGB_50cm_Carnisse
20220308_104001_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20220308_104001_SV1-01_SV_RD_8bit_RGB_50cm_Rhoon/wmts,0.0,"[4.421834582401864, 51.88556655466442]",2022-03-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220308/20220308_104001_SV1-01_SV_RD_8bit_RGB_50cm_Rhoon.zip,"[4.421834582401864, 51.88556655466442]",20220308_104001_SV1-01_SV_RD_8bit_RGB_50cm_Rhoon
20210426_112154_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210426_112154_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse/wmts,0.0,"[4.421834582401864, 51.88556655466442]",2021-04-26,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_04/20210426/20210426_112154_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse.zip,"[4.421834582401864, 51.88556655466442]",20210426_112154_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse
20210426_112154_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210426_112154_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse/wmts,0.0,"[4.265602594026049, 51.839212676579386]",2021-04-26,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_04/20210426/20210426_112154_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse.zip,"[4.265602594026049, 51.839212676579386]",20210426_112154_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse
20200915_110220_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200915_110220_SV1-01_SV_RD_8bit_RGB_50cm_Rhoon/wmts,0.0,"[4.421834582401864, 51.88556655466442]",2020-09-15,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_09/20200915/20200915_110220_SV1-01_SV_RD_8bit_RGB_50cm_Rhoon.zip,"[4.421834582401864, 51.88556655466442]",20200915_110220_SV1-01_SV_RD_8bit_RGB_50cm_Rhoon
20200421_112052_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20200421_112052_SV1-03_SV_RD_8bit_RGB_50cm_Carnisse/wmts,0.0,"[4.421834582401864, 51.88556655466442]",2020-04-21,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_04/20200421/20200421_112052_SV1-03_SV_RD_8bit_RGB_50cm_Carnisse.zip,"[4.421834582401864, 51.88556655466442]",20200421_112052_SV1-03_SV_RD_8bit_RGB_50cm_Carnisse
20200323_112120_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20200323_112120_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse/wmts,0.0,"[4.421834582401864, 51.88556655466442]",2020-03-23,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200323/20200323_112120_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse.zip,"[4.421834582401864, 51.88556655466442]",20200323_112120_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse
20200323_112120_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20200323_112120_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse/wmts,0.0,"[4.265602594026049, 51.839212676579386]",2020-03-23,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200323/20200323_112120_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse.zip,"[4.265602594026049, 51.839212676579386]",20200323_112120_SV1-03_SV_RD_8bit_RGB_50cm_Spijkenisse
20220904_110109_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220904_110109_SV1-04_SV_RD_8bit_RGB_50cm_Kampen/wmts,0.0,"[5.880371358720387, 52.55997897510423]",2022-09-04,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_09/20220904/20220904_110109_SV1-04_SV_RD_8bit_RGB_50cm_Kampen.zip,"[5.880371358720387, 52.55997897510423]",20220904_110109_SV1-04_SV_RD_8bit_RGB_50cm_Kampen
20210908_112341_SV1-02,https://tiles1.geoserve.eu/SuperView1/tileserver/20210908_112341_SV1-02_SV_RD_8bit_RGB_50cm_Dronten/wmts,0.0,"[5.880371358720387, 52.55997897510423]",2021-09-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_09/20210908/20210908_112341_SV1-02_SV_RD_8bit_RGB_50cm_Dronten.zip,"[5.880371358720387, 52.55997897510423]",20210908_112341_SV1-02_SV_RD_8bit_RGB_50cm_Dronten
20220318_110336_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20220318_110336_SV1-03_SV_RD_8bit_RGB_50cm_Elburg/wmts,0.0,"[5.880371358720387, 52.55997897510423]",2022-03-18,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220318/20220318_110336_SV1-03_SV_RD_8bit_RGB_50cm_Elburg.zip,"[5.880371358720387, 52.55997897510423]",20220318_110336_SV1-03_SV_RD_8bit_RGB_50cm_Elburg
20221119_104718_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20221119_104718_SV1-03_SV_RD_8bit_RGB_50cm_Kampen/wmts,0.0,"[5.880371358720387, 52.55997897510423]",2022-11-19,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_11/20221119/20221119_104718_SV1-03_SV_RD_8bit_RGB_50cm_Kampen.zip,"[5.880371358720387, 52.55997897510423]",20221119_104718_SV1-03_SV_RD_8bit_RGB_50cm_Kampen
20200506_111335_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20200506_111335_SV1-03_SV_RD_8bit_RGB_50cm_Ens/wmts,0.0,"[5.880371358720387, 52.55997897510423]",2020-05-06,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_05/20200506/20200506_111335_SV1-03_SV_RD_8bit_RGB_50cm_Ens.zip,"[5.880371358720387, 52.55997897510423]",20200506_111335_SV1-03_SV_RD_8bit_RGB_50cm_En
20220324_111043_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20220324_111043_SV1-03_SV_RD_8bit_RGB_50cm_Oostvoorne/wmts,0.0,"[4.092389152452548, 51.95824400942111]",2022-03-24,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220324/20220324_111043_SV1-03_SV_RD_8bit_RGB_50cm_Oostvoorne.zip,"[4.092389152452548, 51.95824400942111]",20220324_111043_SV1-03_SV_RD_8bit_RGB_50cm_Oostvoorne
20210610_111717_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20210610_111717_SV1-04_SV_RD_8bit_RGB_50cm_HoekVanHolland/wmts,0.0,"[4.092389152452548, 51.95824400942111]",2021-06-10,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_06/20210610/20210610_111717_SV1-04_SV_RD_8bit_RGB_50cm_HoekVanHolland.zip,"[4.092389152452548, 51.95824400942111]",20210610_111717_SV1-04_SV_RD_8bit_RGB_50cm_HoekVanHolland
20210422_112446_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20210422_112446_SV1-04_SV_RD_8bit_RGB_50cm_HoekVanHolland/wmts,0.0,"[4.092389152452548, 51.95824400942111]",2021-04-22,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_04/20210422/20210422_112446_SV1-04_SV_RD_8bit_RGB_50cm_HoekVanHolland.zip,"[4.092389152452548, 51.95824400942111]",20210422_112446_SV1-04_SV_RD_8bit_RGB_50cm_HoekVanHolland
20220903_111726_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220903_111726_SV1-04_SV_RD_8bit_RGB_50cm_HoekVanHolland/wmts,0.0,"[4.092389152452548, 51.95824400942111]",2022-09-03,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_09/20220903/20220903_111726_SV1-04_SV_RD_8bit_RGB_50cm_HoekVanHolland.zip,"[4.092389152452548, 51.95824400942111]",20220903_111726_SV1-04_SV_RD_8bit_RGB_50cm_HoekVanHolland
20210325_114357_SV1-02,https://tiles1.geoserve.eu/SuperView1/tileserver/20210325_114357_SV1-02_SV_RD_8bit_RGB_50cm_HoekVanHolland/wmts,0.0,"[4.092389152452548, 51.95824400942111]",2021-03-25,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_03/20210325/20210325_114357_SV1-02_SV_RD_8bit_RGB_50cm_HoekVanHolland.zip,"[4.092389152452548, 51.95824400942111]",20210325_114357_SV1-02_SV_RD_8bit_RGB_50cm_HoekVanHolland
20220302_112114_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220302_112114_SV1-04_SV_RD_8bit_RGB_50cm_Zuidland/wmts,0.0,"[4.265602594026049, 51.839212676579386]",2022-03-02,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220302/20220302_112114_SV1-04_SV_RD_8bit_RGB_50cm_Zuidland.zip,"[4.265602594026049, 51.839212676579386]",20220302_112114_SV1-04_SV_RD_8bit_RGB_50cm_Zuidland
20200915_112334_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200915_112334_SV1-04_SV_RD_8bit_RGB_50cm_Zuidland/wmts,0.0,"[4.265602594026049, 51.839212676579386]",2020-09-15,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_09/20200915/20200915_112334_SV1-04_SV_RD_8bit_RGB_50cm_Zuidland.zip,"[4.265602594026049, 51.839212676579386]",20200915_112334_SV1-04_SV_RD_8bit_RGB_50cm_Zuidland
20210302_111252_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210302_111252_SV1-03_SV_RD_8bit_RGB_50cm_Zuidland/wmts,0.0,"[4.265602594026049, 51.839212676579386]",2021-03-02,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_03/20210302/20210302_111252_SV1-03_SV_RD_8bit_RGB_50cm_Zuidland.zip,"[4.265602594026049, 51.839212676579386]",20210302_111252_SV1-03_SV_RD_8bit_RGB_50cm_Zuidland
20220303_110641_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220303_110641_SV1-04_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.848042328815158, 52.4025851260491]",2022-03-03,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220303/20220303_110641_SV1-04_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.848042328815158, 52.4025851260491]",20220303_110641_SV1-04_SV_RD_8bit_RGB_50cm_Amsterda
20220303_110641_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220303_110641_SV1-04_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.903005596639753, 52.40141439121189]",2022-03-03,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220303/20220303_110641_SV1-04_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.903005596639753, 52.40141439121189]",20220303_110641_SV1-04_SV_RD_8bit_RGB_50cm_Amsterda
20220419_110520_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20220419_110520_SV1-03_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.848042328815158, 52.4025851260491]",2022-04-19,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_04/20220419/20220419_110520_SV1-03_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.848042328815158, 52.4025851260491]",20220419_110520_SV1-03_SV_RD_8bit_RGB_50cm_Amsterda
20220419_110520_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20220419_110520_SV1-03_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.903005596639753, 52.40141439121189]",2022-04-19,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_04/20220419/20220419_110520_SV1-03_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.903005596639753, 52.40141439121189]",20220419_110520_SV1-03_SV_RD_8bit_RGB_50cm_Amsterda
20200312_105538_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200312_105538_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.848042328815158, 52.4025851260491]",2020-03-12,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200312/20200312_105538_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.848042328815158, 52.4025851260491]",20200312_105538_SV1-01_SV_RD_8bit_RGB_50cm_Amsterda
20200312_105538_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200312_105538_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.903005596639753, 52.40141439121189]",2020-03-12,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200312/20200312_105538_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.903005596639753, 52.40141439121189]",20200312_105538_SV1-01_SV_RD_8bit_RGB_50cm_Amsterda
20210908_104919_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20210908_104919_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.848042328815158, 52.4025851260491]",2021-09-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_09/20210908/20210908_104919_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.848042328815158, 52.4025851260491]",20210908_104919_SV1-01_SV_RD_8bit_RGB_50cm_Amsterda
20210908_104919_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20210908_104919_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.903005596639753, 52.40141439121189]",2021-09-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_09/20210908/20210908_104919_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.903005596639753, 52.40141439121189]",20210908_104919_SV1-01_SV_RD_8bit_RGB_50cm_Amsterda
20220623_103209_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20220623_103209_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.848042328815158, 52.4025851260491]",2022-06-23,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_06/20220623/20220623_103209_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.848042328815158, 52.4025851260491]",20220623_103209_SV1-01_SV_RD_8bit_RGB_50cm_Amsterda
20220623_103209_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20220623_103209_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.903005596639753, 52.40141439121189]",2022-06-23,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_06/20220623/20220623_103209_SV1-01_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.903005596639753, 52.40141439121189]",20220623_103209_SV1-01_SV_RD_8bit_RGB_50cm_Amsterda
20200417_112000_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200417_112000_SV1-04_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.848042328815158, 52.4025851260491]",2020-04-17,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_04/20200417/20200417_112000_SV1-04_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.848042328815158, 52.4025851260491]",20200417_112000_SV1-04_SV_RD_8bit_RGB_50cm_Amsterda
20200417_112000_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200417_112000_SV1-04_SV_RD_8bit_RGB_50cm_Amsterdam/wmts,0.0,"[4.903005596639753, 52.40141439121189]",2020-04-17,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_04/20200417/20200417_112000_SV1-04_SV_RD_8bit_RGB_50cm_Amsterdam.zip,"[4.903005596639753, 52.40141439121189]",20200417_112000_SV1-04_SV_RD_8bit_RGB_50cm_Amsterda
20220322_111221_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220322_111221_SV1-04_SV_RD_8bit_RGB_50cm_Zaanstad/wmts,0.0,"[4.848042328815158, 52.4025851260491]",2022-03-22,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220322/20220322_111221_SV1-04_SV_RD_8bit_RGB_50cm_Zaanstad.zip,"[4.848042328815158, 52.4025851260491]",20220322_111221_SV1-04_SV_RD_8bit_RGB_50cm_Zaanstad
20200328_111729_SV1-02,https://tiles1.geoserve.eu/SuperView1/tileserver/20200328_111729_SV1-02_SV_RD_8bit_RGB_50cm_NieuwBergen/wmts,0.0,"[5.913011534007047, 51.638603545792414]",2020-03-28,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200328/20200328_111729_SV1-02_SV_RD_8bit_RGB_50cm_NieuwBergen.zip,"[5.913011534007047, 51.638603545792414]",20200328_111729_SV1-02_SV_RD_8bit_RGB_50cm_NieuwBergen
20200328_111729_SV1-02,https://tiles1.geoserve.eu/SuperView1/tileserver/20200328_111729_SV1-02_SV_RD_8bit_RGB_50cm_NieuwBergen/wmts,0.0,"[5.96714566395149, 51.69330806922224]",2020-03-28,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200328/20200328_111729_SV1-02_SV_RD_8bit_RGB_50cm_NieuwBergen.zip,"[5.96714566395149, 51.69330806922224]",20200328_111729_SV1-02_SV_RD_8bit_RGB_50cm_NieuwBergen
20220813_105352_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20220813_105352_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer/wmts,0.0,"[5.913011534007047, 51.638603545792414]",2022-08-13,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_08/20220813/20220813_105352_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer.zip,"[5.913011534007047, 51.638603545792414]",20220813_105352_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer
20220813_105352_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20220813_105352_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer/wmts,0.0,"[5.96714566395149, 51.69330806922224]",2022-08-13,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_08/20220813/20220813_105352_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer.zip,"[5.96714566395149, 51.69330806922224]",20220813_105352_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer
20220813_105352_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20220813_105352_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer/wmts,0.0,"[5.885188367876224, 51.68062155172711]",2022-08-13,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_08/20220813/20220813_105352_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer.zip,"[5.885188367876224, 51.68062155172711]",20220813_105352_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer
20200623_105349_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200623_105349_SV1-04_SV_RD_8bit_RGB_50cm_Oploo/wmts,0.0,"[5.913011534007047, 51.638603545792414]",2020-06-23,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_06/20200623/20200623_105349_SV1-04_SV_RD_8bit_RGB_50cm_Oploo.zip,"[5.913011534007047, 51.638603545792414]",20200623_105349_SV1-04_SV_RD_8bit_RGB_50cm_Oploo
20200623_105349_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200623_105349_SV1-04_SV_RD_8bit_RGB_50cm_Oploo/wmts,0.0,"[5.96714566395149, 51.69330806922224]",2020-06-23,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_06/20200623/20200623_105349_SV1-04_SV_RD_8bit_RGB_50cm_Oploo.zip,"[5.96714566395149, 51.69330806922224]",20200623_105349_SV1-04_SV_RD_8bit_RGB_50cm_Oploo
20200623_105349_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200623_105349_SV1-04_SV_RD_8bit_RGB_50cm_Oploo/wmts,0.0,"[5.885188367876224, 51.68062155172711]",2020-06-23,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_06/20200623/20200623_105349_SV1-04_SV_RD_8bit_RGB_50cm_Oploo.zip,"[5.885188367876224, 51.68062155172711]",20200623_105349_SV1-04_SV_RD_8bit_RGB_50cm_Oploo
20211221_110108_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20211221_110108_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer/wmts,0.0,"[5.913011534007047, 51.638603545792414]",2021-12-21,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_12/20211221/20211221_110108_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer.zip,"[5.913011534007047, 51.638603545792414]",20211221_110108_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer
20211221_110108_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20211221_110108_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer/wmts,0.0,"[5.96714566395149, 51.69330806922224]",2021-12-21,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_12/20211221/20211221_110108_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer.zip,"[5.96714566395149, 51.69330806922224]",20211221_110108_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer
20220304_105220_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220304_105220_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer/wmts,0.0,"[5.913011534007047, 51.638603545792414]",2022-03-04,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220304/20220304_105220_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer.zip,"[5.913011534007047, 51.638603545792414]",20220304_105220_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer
